time,x,y,lat,lon,deficit,temperature_2m (°C),relative_humidity_2m (%),rain (mm),et0_fao_evapotranspiration (mm),soil_moisture_0_to_7cm (m³/m³)
2024-12-22 12:00:00,2638750.0,1384000.0,49.543907,-60.530453,-999.9,6.2,89,0.1,0.04,0.373
2024-12-23 12:00:00,2638750.0,1384000.0,49.543907,-60.530453,-999.9,3.2,88,0.0,0.03,0.375
2024-12-24 12:00:00,2638750.0,1384000.0,49.543907,-60.530453,-999.9,4.6,83,0.0,0.04,0.366
2024-12-25 12:00:00,2638750.0,1384000.0,49.543907,-60.530453,-999.9,3.2,93,0.0,0.03,0.355
2024-12-26 12:00:00,2638750.0,1384000.0,49.543907,-60.530453,-999.9,6.5,96,0.0,0.03,0.354
2024-12-27 12:00:00,2638750.0,1384000.0,49.543907,-60.530453,-999.9,5.1,92,0.0,0.04,0.354
2024-12-28 12:00:00,2638750.0,1384000.0,49.543907,-60.530453,-999.9,-0.7,92,0.0,0.03,0.373
2024-12-29 12:00:00,2638750.0,1384000.0,49.543907,-60.530453,-999.9,-0.7,88,0.0,0.03,0.373
2024-12-30 12:00:00,2638750.0,1384000.0,49.543907,-60.530453,-999.9,3.3,87,0.0,0.03,0.37
2024-12-31 12:00:00,2638750.0,1384000.0,49.543907,-60.530453,-999.9,2.5,79,0.0,0.06,0.364
